-0.29397
-0.29425
-0.2951
-0.29649
-0.29841
-0.30082
-0.30368
-0.30695
-0.31056
-0.31445
-0.31855
-0.32278
-0.32706
-0.33131
-0.33544
-0.33936
-0.343
-0.34627
-0.3491
-0.35142
-0.35318
-0.35434
-0.35485
-0.35468
-0.35384
-0.35231
-0.35011
-0.34725
-0.34376
-0.33968
-0.33504
-0.32989
-0.32429
-0.31828
-0.31192
-0.30526
-0.29836
-0.29125
-0.28401
-0.27666
-0.26925
-0.26182
-0.25442
-0.24706
-0.23979
-0.23262
-0.22559
-0.2187
-0.21199
-0.20545
-0.19911
-0.19298
-0.18706
-0.18135
-0.17586
-0.1706
-0.16555
-0.16073
-0.15612
-0.15171
-0.14751
