0.22935
0.22943
0.22966
0.23005
0.23059
0.2313
0.23218
0.23322
0.23445
0.23586
0.23746
0.23927
0.24129
0.24354
0.24602
0.24876
0.25178
0.25508
0.25869
0.26263
0.26693
0.27161
0.27671
0.28226
0.2883
0.29487
0.30202
0.30981
0.31831
0.32759
0.33774
0.34887
0.36109
0.37456
0.38944
0.40595
0.42435
0.44495
0.46815
0.49444
0.52445
0.55899
0.59915
0.64635
0.70256
0.77053
0.85419
0.95941
1.0952
1.2762
1.5273
1.8942
2.4682
3.4547
5.388
9.8899
20.6
20.055
6.8192
2.3432
0.90042
