0.0055753,0.005572,0.0055621,0.0055456,0.0055226,0.0054929,0.0054566,0.0054137,0.0053641,0.0053079,0.005245,0.0051754,0.0050992,0.0050163,0.0049268,0.0048307,0.0047282,0.0046192,0.004504,0.0043825,0.004255,0.0041217,0.0039827,0.0038382,0.0036886,0.003534,0.0033749,0.0032114,0.0030439,0.0028729,0.0026987,0.0025217,0.0023424,0.0021611,0.0019784,0.0017947,0.0016105,0.0014263,0.0012427,0.00106,0.00087896,0.00069993,0.00052348,0.00035014,0.00018041,1.4807e-05,-0.00014616,-0.000302,-0.00045222,-0.00059636,-0.00073396,-0.00086458,-0.00098782,-0.0011033,-0.0012106,-0.0013095,-0.0013996,-0.0014807,-0.0015525,-0.001615,-0.001668
0.0061645,0.0061611,0.0061507,0.0061333,0.006109,0.0060778,0.0060396,0.0059944,0.0059422,0.005883,0.0058168,0.0057437,0.0056635,0.0055765,0.0054825,0.0053817,0.0052741,0.0051599,0.0050391,0.0049119,0.0047785,0.004639,0.0044936,0.0043426,0.0041863,0.0040248,0.0038587,0.003688,0.0035134,0.003335,0.0031534,0.0029689,0.002782,0.0025931,0.0024028,0.0022114,0.0020196,0.0018277,0.0016364,0.0014461,0.0012574,0.0010707,0.0008867,0.00070582,0.00052861,0.00035558,0.00018724,2.4086e-05,-0.00013339,-0.00028472,-0.00042945,-0.00056715,-0.00069739,-0.0008198,-0.00093403,-0.0010397,-0.0011366,-0.0012245,-0.0013031,-0.0013723,-0.001432
0.0068723,0.0068686,0.0068575,0.0068389,0.0068129,0.0067794,0.0067385,0.0066901,0.0066343,0.006571,0.0065002,0.006422,0.0063364,0.0062434,0.0061431,0.0060356,0.0059209,0.0057991,0.0056704,0.0055349,0.0053929,0.0052444,0.0050898,0.0049292,0.0047631,0.0045916,0.0044151,0.004234,0.0040486,0.0038594,0.0036667,0.0034711,0.0032729,0.0030727,0.0028709,0.0026681,0.0024648,0.0022615,0.0020587,0.001857,0.0016569,0.0014589,0.0012637,0.0010717,0.00088355,0.00069968,0.00052065,0.00034697,0.00017914,1.7647e-05,-0.00013705,-0.00028451,-0.00042431,-0.00055606,-0.00067941,-0.00079402,-0.00089961,-0.00099593,-0.0010828,-0.00116,-0.0012275
0.0076995,0.0076955,0.0076834,0.0076632,0.007635,0.0075987,0.0075543,0.0075019,0.0074413,0.0073727,0.0072961,0.0072114,0.0071187,0.0070181,0.0069095,0.0067932,0.0066692,0.0065376,0.0063986,0.0062523,0.0060989,0.0059387,0.005772,0.0055989,0.0054198,0.005235,0.0050449,0.0048499,0.0046503,0.0044466,0.0042393,0.0040289,0.0038157,0.0036004,0.0033835,0.0031654,0.0029468,0.0027282,0.0025102,0.0022933,0.0020781,0.0018651,0.0016551,0.0014484,0.0012457,0.0010476,0.00085456,0.00066714,0.00048587,0.00031123,0.00014372,-1.6209e-05,-0.00016812,-0.00031161,-0.00044631,-0.00057188,-0.00068803,-0.00079452,-0.00089113,-0.00097771,-0.0010542
0.0086477,0.0086433,0.00863,0.008608,0.008577,0.0085373,0.0084886,0.0084312,0.0083649,0.0082898,0.0082059,0.0081133,0.0080119,0.0079018,0.0077832,0.0076561,0.0075206,0.0073768,0.007225,0.0070654,0.0068981,0.0067233,0.0065415,0.0063528,0.0061576,0.0059563,0.0057493,0.0055369,0.0053197,0.005098,0.0048724,0.0046435,0.0044116,0.0041774,0.0039415,0.0037044,0.0034666,0.0032289,0.0029918,0.0027559,0.0025218,0.0022902,0.0020616,0.0018367,0.001616,0.0014002,0.0011898,0.00098544,0.00078759,0.00059682,0.00041363,0.00023852,7.1933e-05,-8.5702e-05,-0.000234,-0.0003726,-0.00050122,-0.00061958,-0.00072747,-0.00082475,-0.00091132
0.0097192,0.0097143,0.0096997,0.0096753,0.0096412,0.0095973,0.0095437,0.0094803,0.0094072,0.0093244,0.0092319,0.0091298,0.009018,0.0088968,0.0087661,0.0086261,0.008477,0.0083188,0.0081518,0.0079761,0.0077921,0.0076,0.0074002,0.0071928,0.0069784,0.0067573,0.0065299,0.0062968,0.0060583,0.0058151,0.0055676,0.0053164,0.005062,0.0048052,0.0045464,0.0042864,0.0040257,0.003765,0.003505,0.0032463,0.0029896,0.0027355,0.0024847,0.0022379,0.0019957,0.0017587,0.0015276,0.001303,0.0010854,0.00087552,0.00067378,0.00048074,0.00029689,0.00012268,-4.1478e-05,-0.00019521,-0.0003382,-0.00047017,-0.0005909,-0.00070024,-0.00079808
0.010917,0.010911,0.010895,0.010868,0.01083,0.010782,0.010722,0.010652,0.010571,0.010479,0.010377,0.010264,0.01014,0.010006,0.0098611,0.0097061,0.0095411,0.0093661,0.0091813,0.0089871,0.0087837,0.0085713,0.0083504,0.0081213,0.0078844,0.0076402,0.0073891,0.0071317,0.0068685,0.0066,0.0063268,0.0060496,0.005769,0.0054856,0.0052002,0.0049133,0.0046258,0.0043382,0.0040514,0.0037661,0.0034829,0.0032026,0.0029259,0.0026536,0.0023862,0.0021246,0.0018694,0.0016213,0.0013809,0.0011487,0.00092555,0.00071182,0.00050809,0.00031485,0.00013254,-3.8444e-05,-0.00019775,-0.00034509,-0.00048023,-0.00060301,-0.00071333
0.012244,0.012238,0.01222,0.01219,0.012148,0.012094,0.012028,0.01195,0.01186,0.011758,0.011644,0.011518,0.011381,0.011232,0.011071,0.010899,0.010716,0.010522,0.010317,0.010101,0.0098756,0.0096401,0.0093951,0.0091411,0.0088785,0.0086079,0.0083296,0.0080444,0.0077527,0.0074553,0.0071527,0.0068457,0.006535,0.0062212,0.0059051,0.0055875,0.0052692,0.0049508,0.0046333,0.0043174,0.0040039,0.0036936,0.0033872,0.0030857,0.0027896,0.0024998,0.0022171,0.0019421,0.0016756,0.0014182,0.0011706,0.00093342,0.00070716,0.0004924,0.00028962,9.9235e-05,-7.8363e-05,-0.00024287,-0.00039403,-0.00053167,-0.00065568
0.013706,0.013699,0.013679,0.013645,0.013599,0.013538,0.013465,0.013378,0.013278,0.013164,0.013038,0.012898,0.012745,0.012579,0.012401,0.012209,0.012006,0.01179,0.011562,0.011322,0.011072,0.01081,0.010538,0.010256,0.0099641,0.0096635,0.0093546,0.0090379,0.0087142,0.0083841,0.0080483,0.0077076,0.0073628,0.0070146,0.006664,0.0063117,0.0059585,0.0056054,0.0052532,0.0049028,0.0045551,0.0042109,0.003871,0.0035365,0.0032081,0.0028866,0.0025728,0.0022677,0.0019718,0.001686,0.0014111,0.0011475,0.00089604,0.00065723,0.0004316,0.00021963,2.1731e-05,-0.00016177,-0.00033059,-0.00048455,-0.00062353
0.015306,0.015298,0.015276,0.015239,0.015187,0.01512,0.015038,0.014941,0.01483,0.014703,0.014562,0.014407,0.014237,0.014052,0.013854,0.013641,0.013414,0.013174,0.012921,0.012655,0.012376,0.012085,0.011782,0.011469,0.011145,0.010811,0.010468,0.010116,0.0097565,0.0093898,0.0090169,0.0086386,0.0082558,0.0078693,0.00748,0.0070889,0.0066969,0.006305,0.0059141,0.0055252,0.0051392,0.0047572,0.00438,0.0040087,0.0036442,0.0032873,0.0029391,0.0026003,0.0022718,0.0019545,0.0016491,0.0013564,0.0010769,0.0008115,0.00056063,0.00032484,0.00010457,-9.9795e-05,-0.00028797,-0.00045975,-0.00061501
0.01705,0.017042,0.017017,0.016976,0.016918,0.016843,0.016752,0.016645,0.016521,0.01638,0.016224,0.01605,0.015861,0.015656,0.015435,0.015199,0.014947,0.01468,0.014398,0.014103,0.013793,0.01347,0.013134,0.012785,0.012425,0.012055,0.011673,0.011283,0.010884,0.010477,0.010063,0.0096427,0.0092178,0.0087888,0.0083568,0.0079228,0.0074878,0.0070529,0.0066192,0.0061877,0.0057595,0.0053357,0.0049173,0.0045054,0.004101,0.0037051,0.0033187,0.0029429,0.0025784,0.0022263,0.0018874,0.0015625,0.0012524,0.00095769,0.00067911,0.00041721,0.00017247,-5.4693e-05,-0.00026396,-0.00045512,-0.00062802
0.018946,0.018936,0.018909,0.018863,0.018798,0.018716,0.018614,0.018495,0.018357,0.018201,0.018027,0.017835,0.017625,0.017397,0.017151,0.016889,0.016609,0.016313,0.016,0.015672,0.015328,0.014969,0.014596,0.01421,0.013811,0.013399,0.012976,0.012543,0.0121,0.011649,0.01119,0.010724,0.010253,0.0097773,0.0092983,0.0088172,0.008335,0.007853,0.0073723,0.0068941,0.0064196,0.0059499,0.0054863,0.0050298,0.0045817,0.004143,0.0037149,0.0032984,0.0028946,0.0025045,0.0021289,0.0017689,0.0014251,0.0010985,0.00078973,0.00049938,0.00022801,-2.3938e-05,-0.0002561,-0.00046824,-0.00066021
0.020998,0.020988,0.020957,0.020906,0.020835,0.020743,0.020631,0.020498,0.020345,0.020172,0.019979,0.019766,0.019533,0.01928,0.019008,0.018717,0.018407,0.018078,0.017732,0.017368,0.016987,0.016589,0.016176,0.015748,0.015306,0.01485,0.014381,0.013902,0.013411,0.012911,0.012403,0.011887,0.011366,0.010839,0.010309,0.0097766,0.009243,0.0087095,0.0081776,0.0076484,0.0071233,0.0066037,0.0060907,0.0055857,0.00509,0.0046047,0.0041312,0.0036705,0.0032238,0.0027922,0.0023768,0.0019785,0.0015983,0.0012371,0.00089547,0.00057426,0.00027402,-4.7464e-06,-0.00026166,-0.00049645,-0.00070897
0.023216,0.023204,0.02317,0.023114,0.023035,0.022933,0.022809,0.022662,0.022493,0.022301,0.022087,0.021851,0.021593,0.021314,0.021013,0.02069,0.020347,0.019984,0.0196,0.019198,0.018776,0.018336,0.017879,0.017406,0.016917,0.016413,0.015895,0.015364,0.014822,0.01427,0.013708,0.013138,0.012562,0.01198,0.011394,0.010806,0.010216,0.009627,0.0090394,0.008455,0.0078751,0.0073012,0.0067348,0.0061772,0.0056299,0.0050941,0.0045713,0.0040627,0.0035696,0.0030932,0.0026347,0.002195,0.0017754,0.0013766,0.00099957,0.00064503,0.00031364,5.929e-06,-0.00027767,-0.00053686,-0.00077148
0.025606,0.025594,0.025556,0.025494,0.025406,0.025294,0.025156,0.024994,0.024807,0.024595,0.024359,0.024098,0.023813,0.023505,0.023172,0.022816,0.022437,0.022036,0.021612,0.021168,0.020702,0.020217,0.019713,0.01919,0.01865,0.018094,0.017522,0.016937,0.016339,0.01573,0.01511,0.014482,0.013846,0.013204,0.012559,0.01191,0.01126,0.010611,0.0099629,0.0093187,0.0086796,0.0080472,0.0074231,0.0068087,0.0062056,0.0056154,0.0050394,0.0044792,0.0039361,0.0034113,0.0029063,0.0024221,0.0019599,0.0015208,0.0011056,0.00071515,0.00035023,1.1398e-05,-0.00030088,-0.00058629,-0.00084465
