0.22209
0.22215
0.22233
0.22264
0.22307
0.22363
0.2243
0.2251
0.22601
0.22704
0.22819
0.22944
0.23081
0.23227
0.23383
0.23548
0.2372
0.23898
0.2408
0.24265
0.24448
0.24627
0.24797
0.24951
0.25084
0.25185
0.25243
0.25245
0.25171
0.25
0.24703
0.24248
0.23591
0.22682
0.21458
0.19845
0.17759
0.15101
0.11764
0.07641
0.026288
-0.033499
-0.10328
-0.18266
-0.27034
-0.36389
-0.45985
-0.55401
-0.64191
-0.71953
-0.7838
-0.83299
-0.86674
-0.88581
-0.89176
-0.88657
-0.87232
-0.85099
-0.82432
-0.79378
-0.76058
