0.34133
0.34144
0.34177
0.34232
0.34308
0.34407
0.34529
0.34674
0.34843
0.35035
0.35253
0.35496
0.35766
0.36063
0.36389
0.36745
0.37133
0.37554
0.38011
0.38505
0.39039
0.39617
0.40241
0.40915
0.41644
0.42433
0.43287
0.44215
0.45223
0.46321
0.47522
0.48837
0.50284
0.51882
0.53654
0.55631
0.57848
0.60352
0.632
0.66468
0.70253
0.74687
0.79946
0.86278
0.94037
1.0375
1.1621
1.3271
1.5545
1.8847
2.3991
3.2856
5.066
9.6652
27.068
35.826
6.6953
1.5866
0.36731
-0.023399
-0.16529
